fecha,prediction_timestamp,burst_event_timestamp,burst_timestamp,split,born_bad_group,born_bad_reason,Result_Label,realized_ticks_for_label,MFE_ticks,MAE_ticks,Trade_Duration,Entry_price,ExecutionSide,canonical_source_file,causal_row_flag,Delta1s,Delta2s,Delta3s,Delta5s,Delta10s,PeakPositiveDelta,PeakNegativeDelta,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,BuySellRatio,TradesPerSecond,ContractsPerSecond,Velocity1s,Velocity3s,Velocity5s,Acceleration1s,Acceleration3s,TicksPerSecond,CumulativeDeltaWindow,OR_WidthTicks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_VWAP_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_HVN_Ticks,Dist_LVN_Ticks,PreBurst_Acceptance_Dwell_Ratio_5s,PreBurst_Reclaim_Count_10s,PreBurst_Rotation_Index_10s,PreBurst_Local_Entropy_10s,PreBurst_Path_Efficiency_10s,PreBurst_Price_Per_Delta_3s,PreBurst_Price_Per_Volume_3s,PreBurst_Impulse_Survival_Seconds,PreBurst_Impulse_Decay_Slope_5s,Profile_Std_Ticks,Profile_Skewness,Profile_Excess_Kurtosis,Profile_Normalized_Entropy,Profile_Concentration,Profile_Effective_Nodes,Profile_Local_Maxima_Count,Profile_Position_Percentile,POC_Migration_Ticks,range,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Delta_Change_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Score_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,Seconds_From_Open_AtEntry,Directional_OR_Extension_Ticks_AtEntry,Directional_VWAP_Distance_Ticks_AtEntry,Nearest_OR_Edge_Distance_Ticks_AtEntry,Body_OR_Ratio_AtEntry,Signed_Delta_Share_AtEntry,Signed_Previous_Delta_Share_AtEntry,Prior_Closed_ATR3_Ticks_AtEntry,Prior_Closed_ATR5_Ticks_AtEntry,PreEntry_Directional_Efficiency3_AtEntry,PreEntry_Directional_Delta_Share3_AtEntry,PreEntry_Range_Compression3_AtEntry,PreEntry_Volume_Climax_Ratio_AtEntry,Nearest_OR_Edge_Retest_Count_AtEntry,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,Directional_CLV_AtEntry,PreEntry_Acceptance_Dwell_Ratio_AtEntry,PreEntry_Reclaim_Count_AtEntry,PreEntry_Rejection_Speed_TPS_AtEntry,PreEntry_Rotation_Index_AtEntry,PreEntry_Local_Entropy_AtEntry,PreEntry_Path_Efficiency_AtEntry,PreEntry_Price_Per_Delta_AtEntry,PreEntry_Price_Per_Volume_AtEntry,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s,signed_acceleration_1s,price_impact_per_100_contracts,absorption_pressure_1s,delta_share_of_volume,mean_trade_size,delta_persistence_1_3,delta_persistence_3_5,direction_consistency,velocity_consistency,flow_price_alignment,acceleration_velocity_ratio,directional_vwap_distance,directional_poc_distance,profile_confluence_4t,burst_efficiency_score,liquidity_absorption_score,seconds_from_open,minute_from_open,weekday_index,month_index,execution_side_sign,or_position_fraction,distance_nearest_or_edge_ticks,distance_nearest_profile_reference_ticks,vwap_poc_spread_ticks,signed_velocity_decay_1_5,signed_delta_decay_1_5,execution_cvd_alignment
2023-08-31,2023-08-31 13:33:58.049564+00:00,2023-08-31 13:33:57+00:00,2023-08-31 13:33:58+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,5,00:39,15552.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-08-31_NY.csv,True,186,231,209,224,270,186,-22,141,4.088174245914156,0.9957805907173,4.0,247,310,3,1.0,0.6,2,1.333333333333333,3,209,25.0,26.0,51.0,21.45275734335055,16,3,28,0,1,1.0,0,0.333333333333333,0.863120568566631,0.666666666666667,0.014354066985646,0.005988023952096,2,0.6,11.07102473379288,-0.318439765207906,-0.645076773087564,0.908768878489315,0.06375541294934,36.2618898278558,14,1.0,,125,65,4901,921,244,4078,104,817,1.12,11,6,0,238.0496,-255,-189.23,130,0.52,-0.19,-0.03,95.0,65,-0.38,-0.05,0.76,0.75,1,1.0,,0,0,0,0,0,0,0,0,186.0,141.0,3.0,1.0,2.0,0.967741935483871,62.0,0.6,1.2550607287449393,0.37455197132616486,0.6430622009569378,1.0,1.0,1,0.6666666666666666,21.45275734335055,16.0,3,0.016129032258064516,43.4,238,3.966666666666667,3,8,-1.0,2.04,26.0,0,5.452757343350552,-2.4,-141.2,-1.0
2023-09-05,2023-09-05 13:35:01.010477+00:00,2023-09-05 13:35:00+00:00,2023-09-05 13:35:01+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,30,00:38,15457.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-05_NY.csv,True,-242,-242,-235,-222,-237,12,-242,-242,-7.951439984728167,0.996666666666667,0.349462365591398,435,502,-6,-2.0,-0.8,-7,-2.666666666666667,-6,-235,20.0,-33.0,-13.0,-16.06745225518082,-18,-23,-11,0,2,1.0,0,0.666666666666667,0.985228136034252,0.307692307692308,0.025531914893617,0.010507880910683,1,1.3,6.458963614680272,-0.136909342404582,-0.060780135957393,0.904826227968995,0.084924827305973,25.5966612725372,8,0.010855053114297,-8.0,100,30,504,-240,-2386,2508,-120,-120,29.69,9,0,0,301.0105,-165,-49.91,65,0.3,-0.48,-0.05,81.67,81,-0.31,-0.03,0.82,0.88,4,0.67,,0,0,0,0,0,0,0,0,242.0,242.0,6.0,2.0,7.0,1.1952191235059761,40.333333333333336,0.4820717131474104,1.1540229885057471,0.3236914600550964,0.5668085106382978,1.0,1.0,1,1.1666666666666667,16.06745225518082,18.0,2,0.024793388429752067,16.133333333333336,301,5.016666666666667,1,9,1.0,-0.65,13.0,0,1.9325477448191783,-5.2,-197.6,-1.0
2023-09-07,2023-09-07 13:31:18.021272900+00:00,2023-09-07 13:31:17+00:00,2023-09-07 13:31:18+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:34,15181.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-07_NY.csv,True,-138,-185,-183,-178,-180,42,-138,-91,-2.686116106609564,0.974025974025974,0.303030303030303,203,258,0,-0.666666666666667,-0.2,1,-0.333333333333333,0,-183,16.0,-18.0,-2.0,-7.693558530230887,-8,-12,-4,-2,1,1.0,1,0.6,0.91829583405449,0.25,0.010928961748634,0.003100775193798,0,0.2,3.9786932318908,0.000564434729527,-0.45531162981554,0.912720784095858,0.127571646752313,15.3984539213085,5,0.034588087323691,,80,10,2945,-235,-2650,8194,314,-549,0.55,11,0,2,78.0213,-90,-389.35,10,0.13,-0.08,0.04,61.67,50,0.0,0.0,0.77,0.0,0,0.0,,0,0,0,0,0,0,0,0,138.0,91.0,-0.0,0.666666666666667,-1.0,0.0,552.0,0.5348837209302325,1.270935960591133,0.4420289855072464,0.5836065573770491,1.0,0.6666666666666666,0,-4.0,7.693558530230887,8.0,3,-0.0,552.0,78,1.3,3,9,1.0,-0.125,2.0,1,0.3064414697691129,0.2,-102.4,-1.0
2023-09-14,2023-09-14 13:31:28.059243+00:00,2023-09-14 13:31:27+00:00,2023-09-14 13:31:28+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,5,01:50,15602.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-14_NY.csv,True,-199,-217,-233,-238,-290,17,-199,-181,-4.866497426246555,1.0,0.311418685121107,313,379,-3,-1.333333333333333,-1.0,-3,-1.333333333333333,-3,-233,28.0,-29.0,-1.0,-13.298839285714285,-3,-21,1,0,-1,0.2,0,0.571428571428571,0.811278124459133,0.666666666666667,0.017167381974249,0.007339449541284,1,0.3,9.18271272220016,0.232974412923812,-1.513376370786966,0.924995479312572,0.086517857142857,24.6749866079306,9,0.02125,,140,5,3165,-63,-1820,8050,-176,113,0.18,9,0,0,88.0592,-145,-27.68,5,0.04,-0.02,-0.02,66.67,57,0.0,0.0,0.48,0.0,0,0.0,,0,0,0,0,0,0,0,0,199.0,181.0,3.0,1.333333333333333,3.0,0.7915567282321899,66.33333333333333,0.525065963060686,1.2108626198083068,0.39028475711892796,0.6128755364806867,1.0,1.0,1,1.0,13.298839285714285,3.0,4,0.01507537688442211,46.43333333333333,88,1.4666666666666666,3,9,1.0,-0.03571428571428571,1.0,0,10.298839285714285,-2.0,-151.4,-1.0
2023-09-15,2023-09-15 13:32:53.956283900+00:00,2023-09-15 13:32:53+00:00,2023-09-15 13:32:54+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,80,07:06,15587.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-15_NY.csv,False,-189,-229,-257,-340,-484,6,-189,-149,-4.314764035518798,1.0,0.329787234042553,332,375,-4,-2.333333333333333,-1.6,-3,-1.333333333333333,-4,-257,15.0,-27.0,-12.0,-19.69163987138264,-20,-30,-16,-2,2,1.0,0,0.333333333333333,0.591672778582328,0.818181818181818,0.027237354085603,0.012797074954296,3,0.7,6.94045604468824,-0.535945677150759,-0.003156346045062,0.909909031361589,0.091511254019293,25.407472172536,8,0.009067524115756,,75,60,4368,-562,-1415,4524,232,-794,1.11,11,0,1,173.9563,-135,-273.84,60,0.8,-0.13,0.05,58.33,54,-0.18,0.05,0.78,0.0,0,0.0,,0,0,0,0,0,0,0,0,189.0,149.0,4.0,2.333333333333333,3.0,1.0666666666666667,47.25,0.504,1.1295180722891567,0.4532627865961199,0.7937743190661478,1.0,1.0,1,0.75,19.69163987138264,20.0,2,0.021164021164021163,28.349999999999998,173,2.8833333333333333,4,9,1.0,-0.8,12.0,2,0.30836012861735895,-2.4,-121.0,-1.0
2023-09-19,2023-09-19 13:31:01.963543900+00:00,2023-09-19 13:31:01+00:00,2023-09-19 13:31:02+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,01:04,15331.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-19_NY.csv,False,-210,-305,-293,-347,-309,12,-210,-115,-3.574529898099804,1.0,0.351851851851852,382,438,-3,-2.0,-2.0,1,-0.666666666666667,-3,-293,16.0,-20.0,-4.0,-9.662417921977598,-8,-13,-5,-1,1,0.4,0,0.6,0.91829583405449,0.692307692307692,0.020477815699659,0.008141112618725,2,0.3,4.61850750079304,0.089366213698971,-0.096796214540087,0.905854956306887,0.110853611432986,16.4452408698472,6,0.031093086133642,,80,20,680,-308,-2010,4500,-114,-194,10.19,10,0,1,61.9635,-100,-276.97,20,0.25,-0.45,-0.03,46.67,40,0.0,0.0,0.58,0.0,0,0.0,,0,0,0,0,0,0,0,0,210.0,115.0,3.0,2.0,-1.0,0.684931506849315,70.0,0.4794520547945205,1.1465968586387434,0.4650793650793651,0.710580204778157,1.0,1.0,1,-0.3333333333333333,9.662417921977598,8.0,2,0.014285714285714285,49.0,61,1.0166666666666666,1,9,1.0,-0.25,4.0,1,1.6624179219775979,-1.0,-140.6,-1.0
2023-09-22,2023-09-22 13:35:54.074897+00:00,2023-09-22 13:35:53+00:00,2023-09-22 13:35:54+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,28.0,45,0,00:39,14908.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-22_NY.csv,True,-149,-160,-166,-184,-222,5,-149,-138,-4.910205659029591,1.0,0.113095238095238,140,187,-2,-0.666666666666667,-0.6,-2,-0.333333333333333,-2,-166,20.0,-26.0,-6.0,-12.230004611364452,-15,-17,-7,-2,1,1.0,0,0.5,0.721928094887362,0.666666666666667,0.012048192771084,0.006666666666667,1,0.3,5.10236711655668,-0.052979519184732,-0.123850112322794,0.887826705856469,0.112773479530666,19.2675079929103,5,0.006097248552544,,100,30,3159,-523,1023,2261,-249,-274,0.55,11,0,1,354.0749,-130,-76.29,30,0.3,-0.17,-0.11,50.0,58,-0.1,-0.04,0.5,0.84,2,0.0,,0,0,0,0,0,0,0,0,149.0,138.0,2.0,0.666666666666667,2.0,1.0695187165775402,74.5,0.7967914438502673,1.3357142857142856,0.3713646532438479,0.6650602409638554,1.0,1.0,1,1.0,12.230004611364452,15.0,2,0.013422818791946308,59.6,354,5.9,4,9,1.0,-0.3,6.0,1,2.7699953886355484,-1.4,-112.2,1.0
2023-09-27,2023-09-27 13:31:03.009005+00:00,2023-09-27 13:31:02+00:00,2023-09-27 13:31:03+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,03:08,14777.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-27_NY.csv,True,169,201,191,175,127,169,-41,137,4.687522524002715,1.0,5.970588235294118,178,237,2,1.666666666666667,0.8,-1,1.0,2,191,19.0,3.0,22.0,11.014050091631033,9,3,16,0,1,0.4,1,0.5,0.985228136034252,0.4,0.026178010471204,0.012658227848101,2,0.8,5.461925197855376,-0.216138709334196,-0.767174170337352,0.944894562470893,0.130116065974343,19.350367959511,5,1.0,,95,15,404,190,1400,4515,293,-103,4.99,10,1,0,63.009,-110,-67.48,15,0.16,-0.47,-0.06,43.33,35,0.0,0.0,0.46,0.0,0,0.0,,0,0,0,0,0,0,0,0,169.0,137.0,2.0,1.666666666666667,-1.0,0.8438818565400844,84.5,0.7130801687763713,1.3314606741573034,0.3767258382642998,0.5497382198952879,1.0,1.0,1,-0.5,11.014050091631033,9.0,3,0.011834319526627219,67.60000000000001,63,1.05,2,9,-1.0,1.1578947368421053,3.0,0,2.0140500916310327,-1.2,-134.0,-1.0
2023-10-02,2023-10-02 13:31:51.027298900+00:00,2023-10-02 13:31:50+00:00,2023-10-02 13:31:51+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,01:30,14880.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-10-02_NY.csv,True,164,177,205,225,210,164,-45,151,4.701480699951193,1.0,3.075949367088608,278,322,1,0.333333333333333,0.4,1,0.0,1,205,21.0,4.0,25.0,13.22880978865406,20,10,24,1,2,1.0,0,0.4,0.650022421648354,0.6,0.004878048780488,0.002159827213823,1,0.1,6.796308117934144,0.343901175836483,-0.733970021456051,0.949434474360809,0.065850945494994,25.2597961863046,5,0.975194660734149,,105,20,3889,459,-1962,5105,-259,718,0.39,9,3,0,111.0273,-125,148.83,20,0.19,-0.12,0.05,51.67,46,0.0,0.0,0.49,0.0,0,0.0,,0,0,0,0,0,0,0,0,164.0,151.0,1.0,0.333333333333333,1.0,0.3105590062111801,164.0,0.5093167701863354,1.158273381294964,0.4166666666666667,0.6585365853658537,1.0,1.0,1,1.0,13.22880978865406,20.0,2,0.006097560975609756,147.6,111,1.85,0,10,-1.0,1.1904761904761905,4.0,1,6.771190211345941,-0.6,-119.0,1.0
2023-10-05,2023-10-05 13:35:55.055152900+00:00,2023-10-05 13:35:54+00:00,2023-10-05 13:35:55+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,15,00:39,14923.75,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-10-05_NY.csv,True,227,228,230,212,232,227,-11,226,9.34760922636344,1.0,4.026666666666667,304,377,4,2.0,1.2,4,1.333333333333333,4,230,12.0,6.0,18.0,12.554101777340358,11,6,17,1,0,1.0,0,0.666666666666667,0.811278124459133,0.555555555555556,0.026086956521739,0.014354066985646,1,0.8,5.389982645729832,-0.309740847827862,-0.249295025820703,0.90935765413301,0.085567069993632,21.3718842203427,7,1.0,,60,30,2426,246,-790,2255,31,215,0.54,11,2,0,355.0552,-90,-95.59,30,0.5,-0.1,-0.01,76.67,76,-0.04,0.07,1.28,0.79,3,0.33,,0,0,0,0,0,0,0,0,227.0,226.0,4.0,2.0,4.0,1.0610079575596818,56.75,0.6021220159151194,1.2401315789473684,0.3377386196769457,0.5530434782608695,1.0,1.0,1,1.0,12.554101777340358,11.0,2,0.01762114537444934,34.05,355,5.916666666666667,3,10,-1.0,1.5,6.0,0,1.5541017773403585,-2.8,-184.6,1.0
2023-10-16,2023-10-16 13:31:02.986528+00:00,2023-10-16 13:31:02+00:00,2023-10-16 13:31:03+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:40,15190.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-10-16_NY.csv,False,130,151,225,231,196,130,-36,109,3.328807190842174,1.0,2.733333333333333,259,280,5,4.0,2.6,5,1.666666666666667,5,225,12.0,5.0,17.0,10.100570613409417,12,8,13,0,-1,0.6,0,0.2,1.0,0.444444444444444,0.048888888888889,0.017214397496088,1,0.8,3.2164896495778,0.982040356960337,1.415513828289251,0.836686192520973,0.158166904422254,11.7466892929914,4,0.998216833095578,,60,25,651,231,-225,4968,212,19,8.37,10,2,0,62.9865,-85,-169.3,25,0.42,-0.35,-0.04,40.0,31,0.0,0.0,0.67,0.0,0,0.0,,0,0,0,0,0,0,0,0,130.0,109.0,5.0,4.0,5.0,1.7857142857142858,26.0,0.4642857142857143,1.0810810810810811,0.5769230769230769,0.616,1.0,1.0,1,1.0,10.100570613409417,12.0,2,0.038461538461538464,13.0,62,1.0333333333333334,0,10,-1.0,1.4166666666666667,5.0,0,1.8994293865905831,-2.4,-83.8,1.0
2023-10-25,2023-10-25 13:32:02.053194+00:00,2023-10-25 13:32:01+00:00,2023-10-25 13:32:02+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,01:12,14698.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-10-25_NY.csv,True,-248,-254,-251,-317,-289,19,-248,-242,-6.862115587696806,1.0,0.217665615141956,291,386,-3,-0.666666666666667,-1.0,-2,-0.666666666666667,-3,-251,19.0,-41.0,-22.0,-21.15997594346715,-31,-38,-13,-2,1,1.0,0,0.571428571428571,0.811278124459133,0.384615384615385,0.00796812749004,0.003384094754653,2,0.2,11.06221920183944,-0.219290181082167,-1.312204501508771,0.938215520562537,0.071192301909487,34.0835998057315,9,0.011652383100286,,95,15,512,-248,-2964,6476,-518,270,7.31,10,0,1,122.0532,-205,-223.5,110,0.16,-0.48,-0.08,78.33,63,-0.86,-0.08,0.82,0.0,1,1.0,,0,0,0,0,0,0,0,0,248.0,242.0,3.0,0.666666666666667,2.0,0.7772020725388601,82.66666666666667,0.6424870466321243,1.3264604810996563,0.33736559139784944,0.7577689243027889,1.0,1.0,1,0.6666666666666666,21.15997594346715,31.0,2,0.012096774193548387,57.86666666666667,122,2.033333333333333,2,10,1.0,-1.1578947368421053,22.0,1,9.840024056532851,-2.0,-184.6,-1.0
2023-10-27,2023-10-27 13:33:30.058052900+00:00,2023-10-27 13:33:29+00:00,2023-10-27 13:33:30+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,28.0,30,20,00:12,14345.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-10-27_NY.csv,True,153,188,198,187,186,153,-25,118,3.391868580890122,0.990430622009569,4.0,196,255,2,1.666666666666667,1.4,2,0.666666666666667,2,198,26.0,4.0,30.0,12.375619366008,9,7,17,4,-1,0.6,0,0.25,0.721928094887362,1.0,0.03030303030303,0.015228426395939,1,0.0,5.411084936092344,-0.350077334557962,0.04158277107654,0.882735243053733,0.089427496865859,21.3132133301069,5,0.995701749149305,,130,20,2511,389,-1415,4222,8,381,0.67,11,2,0,210.0581,-150,-126.05,20,0.15,-0.15,0.0,100.0,82,-0.24,-0.01,0.77,1.03,0,0.0,,0,0,0,0,0,0,0,0,153.0,118.0,2.0,1.666666666666667,2.0,0.7843137254901961,76.5,0.6,1.3010204081632653,0.43137254901960786,0.5666666666666667,1.0,1.0,1,1.0,12.375619366008,9.0,2,0.013071895424836602,61.2,210,3.5,4,10,-1.0,1.1538461538461537,4.0,1,3.3756193660079994,-0.6000000000000001,-115.6,1.0
2023-11-02,2023-11-02 13:32:04.004564+00:00,2023-11-02 13:32:03+00:00,2023-11-02 13:32:04+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,01:13,14908.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-11-02_NY.csv,True,-362,-365,-351,-478,-475,14,-362,-359,-10.55087649972172,1.0,0.206140350877193,366,550,-3,-1.0,-1.0,-3,-0.333333333333333,-3,-351,15.0,-23.0,-8.0,-12.486115033418056,-13,-21,-10,-1,2,1.0,0,0.4,0.650022421648354,0.666666666666667,0.008547008547009,0.004115226337449,1,0.4,5.57410688854764,-0.431810308098823,-0.340349996905673,0.928515722882955,0.108914619222442,20.5979974977522,7,0.028334745363833,,75,25,958,-466,1867,4086,6,-472,6.24,9,0,2,124.0046,-115,149.87,40,0.33,-0.49,0.0,63.33,49,-0.35,0.0,0.84,0.0,1,1.0,,0,0,0,0,0,0,0,0,362.0,359.0,3.0,1.0,3.0,0.5454545454545454,120.66666666666667,0.6581818181818182,1.5027322404371584,0.32320441988950277,0.8170940170940171,1.0,1.0,1,1.0,12.486115033418056,13.0,2,0.008287292817679558,84.46666666666667,124,2.066666666666667,3,11,1.0,-0.5333333333333333,8.0,1,0.5138849665819443,-2.0,-266.4,1.0
2024-03-18,2024-03-18 13:31:21.991889+00:00,2024-03-18 13:31:21+00:00,2024-03-18 13:31:22+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:33,18301.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-03-18_NY.csv,False,186,212,260,301,309,186,-29,160,4.201618516123716,1.0,2.823529411764706,285,390,3,3.333333333333333,2.0,0,1.0,3,260,17.0,2.0,19.0,9.716696741322576,8,6,15,1,0,0.2,0,0.166666666666667,0.863120568566631,0.533333333333333,0.038461538461538,0.014749262536873,3,0.9,4.344726004111232,0.100114217720991,-0.843507347757,0.943609469446419,0.091179280331175,16.8913446737223,4,1.0,,85,10,2627,241,2698,6795,507,-266,0.45,11,1,0,81.9919,-95,-358.07,10,0.12,-0.09,-0.07,65.0,50,0.0,0.0,0.76,0.0,0,0.0,,0,0,0,0,0,0,0,0,186.0,160.0,3.0,3.333333333333333,0.0,0.7692307692307693,62.0,0.47692307692307695,1.368421052631579,0.4659498207885305,0.6946153846153846,1.0,1.0,1,0.0,9.716696741322576,8.0,2,0.016129032258064516,43.4,81,1.35,0,3,-1.0,1.1176470588235294,2.0,0,1.7166967413225755,-1.0,-125.8,-1.0
2024-04-02,2024-04-02 13:33:58.989643+00:00,2024-04-02 13:33:58+00:00,2024-04-02 13:33:59+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,02:11,18265.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-04-02_NY.csv,False,-174,-197,-208,-216,-240,12,-174,-151,-4.867735682187324,1.0,0.219730941704036,208,272,-3,-1.666666666666667,-1.2,-1,-0.666666666666667,-3,-208,19.0,-22.0,-3.0,-12.401075627052496,-15,-20,-10,-6,0,0.4,0,0.5,0.721928094887362,0.875,0.028846153846154,0.013636363636364,2,0.7,4.7210065954242,-0.287470359703275,-0.821860372380502,0.920039567861004,0.093427252391604,17.8996067521926,5,0.002189329398886,0.0,95,15,3218,-458,-2765,4022,96,-554,0.25,11,0,2,238.9896,-110,-491.94,15,0.16,-0.14,0.02,81.67,61,-0.1,0.01,0.86,0.68,1,0.0,,0,0,0,0,0,0,0,0,174.0,151.0,3.0,1.666666666666667,1.0,1.1029411764705883,58.0,0.6397058823529411,1.3076923076923077,0.39846743295019155,0.6230769230769231,1.0,1.0,1,0.3333333333333333,12.401075627052496,15.0,1,0.017241379310344827,40.599999999999994,238,3.966666666666667,1,4,1.0,-0.15789473684210525,3.0,0,2.5989243729475042,-1.8,-130.8,-1.0
2024-04-03,2024-04-03 13:32:42.113757+00:00,2024-04-03 13:32:41+00:00,2024-04-03 13:32:42+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,28.0,35,0,10:52,18268.75,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-04-03_NY.csv,True,129,145,176,184,218,129,-11,113,3.803083039815396,1.0,3.263157894736842,175,243,4,1.333333333333333,0.8,5,1.0,4,176,16.0,7.0,23.0,10.956202262399692,13,6,14,1,-1,1.0,1,0.625,0.91829583405449,0.466666666666667,0.022727272727273,0.011428571428571,1,0.8,4.363445401238544,-0.247330947211246,0.154435722759052,0.876308892238463,0.114376873247607,16.7890939899398,8,0.999709948757614,,80,35,2214,156,-4264,3671,197,-41,0.83,9,3,0,162.1138,-115,35.24,35,0.44,-0.07,-0.05,60.0,49,-0.36,-0.05,0.75,0.0,1,1.0,,0,0,0,0,0,0,0,0,129.0,113.0,4.0,1.333333333333333,5.0,1.646090534979424,32.25,0.5308641975308642,1.3885714285714286,0.45478036175710596,0.6272727272727273,1.0,1.0,1,1.25,10.956202262399692,13.0,2,0.031007751937984496,19.349999999999998,162,2.7,2,4,-1.0,1.4375,7.0,1,2.0437977376003076,-3.2,-92.2,1.0
2024-04-04,2024-04-04 13:35:01.030774+00:00,2024-04-04 13:35:00+00:00,2024-04-04 13:35:01+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,02:24,18552.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-04-04_NY.csv,True,316,310,314,323,324,316,-9,322,10.62350239733465,1.0,3.0,500,632,2,0.666666666666667,0.6,3,0.666666666666667,2,314,15.0,0.0,15.0,8.132175412663218,7,4,12,-2,0,0.2,0,0.6,0.91829583405449,0.428571428571429,0.006369426751592,0.002816901408451,1,0.1,4.048854399583712,0.043274988927858,-0.396382323445366,0.902320009761656,0.113821138211382,16.2665273025478,4,0.979243656072924,,75,5,642,314,2675,1912,248,66,4.85,11,3,0,301.0308,-75,-249.39,0,0.07,-0.49,-0.13,41.67,49,-0.4,-0.06,0.56,0.71,0,0.0,,0,0,0,0,0,0,0,0,316.0,322.0,2.0,0.666666666666667,3.0,0.31645569620253167,158.0,0.5,1.264,0.33122362869198313,0.6171974522292993,1.0,1.0,1,1.5,8.132175412663218,7.0,3,0.006329113924050633,126.4,301,5.016666666666667,3,4,-1.0,1.0,0.0,0,1.1321754126632175,-1.4,-251.4,-1.0
