feature_a,family_a,feature_b,family_b,spearman,pearson,abs_spearman,redundant_ge_0_90
Dist_OR_High_Ticks,AUCTION_THEORY,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,-0.022773723308815417,-0.03421352795688946,0.022773723308815417,0
liquidity_absorption_score,OTHER_CAUSAL_CONTEXT,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,-0.022764627587076248,-0.014122196169624577,0.022764627587076248,0
Directional_OR_Extension_Ticks_AtEntry,AUCTION_THEORY,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,-0.022734606555826754,0.03665456884965526,0.022734606555826754,0
BuySellRatio,OTHER_CAUSAL_CONTEXT,Profile_Excess_Kurtosis,AUCTION_THEORY,-0.022732259152360844,-0.06951787550430912,0.022732259152360844,0
Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,Seconds_From_Open_AtEntry,TIME_REGIME,-0.022680765443726186,-0.06848057659676962,0.022680765443726186,0
range,OTHER_CAUSAL_CONTEXT,Previous_Delta_AtEntry,FLOW_BURST_QUALITY,-0.022680637753456464,0.055472685345690394,0.022680637753456464,0
OR_WidthTicks,AUCTION_THEORY,Previous_Delta_AtEntry,FLOW_BURST_QUALITY,-0.022680637753456464,0.05547268534569034,0.022680637753456464,0
Delta_AtEntry,FLOW_BURST_QUALITY,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,0.022651039080495282,0.03708796192237001,0.022651039080495282,0
PeakNegativeDelta,FLOW_BURST_QUALITY,signed_velocity_3s,PERSISTENCE_EXHAUSTION,-0.022631100401435126,0.022232943709928794,0.022631100401435126,0
directional_poc_distance,AUCTION_THEORY,weekday_index,TIME_REGIME,0.02249523034040593,0.01880250082353427,0.02249523034040593,0
Volume_AtEntry,FLOW_BURST_QUALITY,PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,-0.022493069060922487,0.004724449375928865,0.022493069060922487,0
Dist_POC_Ticks,AUCTION_THEORY,Dist_LVN_Ticks,AUCTION_THEORY,-0.02249174762022212,-0.00952430721895958,0.02249174762022212,0
TicksPerSecond,TIME_REGIME,Signed_Delta_Share_AtEntry,FLOW_BURST_QUALITY,-0.02246569734904273,-0.06631260207208434,0.02246569734904273,0
Velocity1s,PERSISTENCE_EXHAUSTION,Signed_Delta_Share_AtEntry,FLOW_BURST_QUALITY,-0.02246569734904273,-0.06631260207208434,0.02246569734904273,0
signed_acceleration_1s,PERSISTENCE_EXHAUSTION,distance_nearest_profile_reference_ticks,AUCTION_THEORY,-0.022428837527895845,0.005656218143963443,0.022428837527895845,0
Profile_Skewness,AUCTION_THEORY,Profile_Normalized_Entropy,AUCTION_THEORY,-0.022406781112205145,-0.02386342550263221,0.022406781112205145,0
PreBurst_Impulse_Decay_Slope_5s,PERSISTENCE_EXHAUSTION,or_position_fraction,AUCTION_THEORY,-0.02237549352630929,-0.03819780073731803,0.02237549352630929,0
Prior_Closed_ATR3_Ticks_AtEntry,AUCTION_THEORY,acceleration_velocity_ratio,PERSISTENCE_EXHAUSTION,0.022367751695789376,-0.05196734410639723,0.022367751695789376,0
Dist_VAH_Ticks,AUCTION_THEORY,burst_efficiency_score,EFFORT_VS_RESULT,-0.022322315075125953,-0.12751238669414752,0.022322315075125953,0
Dist_OR_Low_Ticks,AUCTION_THEORY,PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,-0.02230032399038466,-0.025811433807633687,0.02230032399038466,0
Acceleration3s,PERSISTENCE_EXHAUSTION,Signed_Delta_Share_AtEntry,FLOW_BURST_QUALITY,-0.022286674566346053,-0.07193734658332494,0.022286674566346053,0
Profile_Normalized_Entropy,AUCTION_THEORY,PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,-0.022268544964985558,0.013762404200305157,0.022268544964985558,0
PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,month_index,TIME_REGIME,0.022244785303940532,0.02936520398817867,0.022244785303940532,0
Delta3s,FLOW_BURST_QUALITY,directional_vwap_distance,AUCTION_THEORY,-0.022240559815051995,0.07073007416229846,0.022240559815051995,0
CumulativeDeltaWindow,FLOW_BURST_QUALITY,directional_vwap_distance,AUCTION_THEORY,-0.022240559815051995,0.07073007416229846,0.022240559815051995,0
PeakNegativeDelta,FLOW_BURST_QUALITY,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,-0.02212242749791527,-0.02393131883851207,0.02212242749791527,0
PreBurst_Impulse_Decay_Slope_5s,PERSISTENCE_EXHAUSTION,Previous_Volume_AtEntry,FLOW_BURST_QUALITY,0.022085588555682472,-0.05511132838698846,0.022085588555682472,0
Dist_VAH_Ticks,AUCTION_THEORY,absorption_pressure_1s,EFFORT_VS_RESULT,0.022064007005201943,-0.06508312181534402,0.022064007005201943,0
PreBurst_Impulse_Decay_Slope_5s,PERSISTENCE_EXHAUSTION,PreEntry_Directional_Efficiency3_AtEntry,OTHER_CAUSAL_CONTEXT,0.021918380230057773,-0.06961491910900883,0.021918380230057773,0
Profile_Std_Ticks,AUCTION_THEORY,mean_trade_size,FLOW_BURST_QUALITY,0.021901669381593436,0.026873118314793675,0.021901669381593436,0
signed_delta_change_1s,FLOW_BURST_QUALITY,seconds_from_open,TIME_REGIME,0.021892528379360388,0.054809083025579686,0.021892528379360388,0
signed_delta_change_1s,FLOW_BURST_QUALITY,minute_from_open,TIME_REGIME,0.021892528379360388,0.05480908302557986,0.021892528379360388,0
PreEntry_Directional_Efficiency3_AtEntry,OTHER_CAUSAL_CONTEXT,mean_trade_size,FLOW_BURST_QUALITY,-0.02184577560962699,-0.052968704895557106,0.02184577560962699,0
DeltaPercentile,FLOW_BURST_QUALITY,Profile_Position_Percentile,AUCTION_THEORY,0.021831447064183426,-0.03637304510371442,0.021831447064183426,0
PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_RECLAIM,Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,0.021792983871336154,0.09509150821282804,0.021792983871336154,0
PreBurst_Local_Entropy_10s,TEMPORAL_SEQUENCE,weekday_index,TIME_REGIME,-0.021771749814432906,0.04204246839153958,0.021771749814432906,0
Dist_VWAP_Ticks,AUCTION_THEORY,Profile_Std_Ticks,AUCTION_THEORY,-0.021764630335202706,0.04721001993117439,0.021764630335202706,0
Delta_Change_AtEntry,FLOW_BURST_QUALITY,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,-0.02171496364026451,-0.020420811404063998,0.02171496364026451,0
Delta_AtEntry,FLOW_BURST_QUALITY,PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,-0.021684301416418066,-0.042357287038329805,0.021684301416418066,0
Dist_POC_Ticks,AUCTION_THEORY,PreBurst_Price_Per_Volume_3s,EFFORT_VS_RESULT,-0.021630205495286516,-0.03810521583218933,0.021630205495286516,0
Delta_Change_AtEntry,FLOW_BURST_QUALITY,BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,-0.021567001044064883,-0.02771260595648691,0.021567001044064883,0
PreBurst_Reclaim_Count_10s,ACCEPTANCE_RECLAIM,Score_AtEntry,OTHER_CAUSAL_CONTEXT,-0.021533560194168674,-0.011395682710967846,0.021533560194168674,0
Dist_VWAP_Ticks,AUCTION_THEORY,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,-0.02150686837422235,-0.023142988845423634,0.02150686837422235,0
Acceleration3s,PERSISTENCE_EXHAUSTION,directional_vwap_distance,AUCTION_THEORY,-0.021506242839439284,0.09344514120579983,0.021506242839439284,0
PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,weekday_index,TIME_REGIME,-0.0214968264588339,-0.05671393115112657,0.0214968264588339,0
Dist_VAL_Ticks,AUCTION_THEORY,PreBurst_Reclaim_Count_10s,ACCEPTANCE_RECLAIM,0.021479976980195208,0.022020977492212976,0.021479976980195208,0
Dist_OR_Low_Ticks,AUCTION_THEORY,signed_velocity_1s,PERSISTENCE_EXHAUSTION,0.02139245334408267,0.14753296267103114,0.02139245334408267,0
Dist_VWAP_Ticks,AUCTION_THEORY,Profile_Local_Maxima_Count,AUCTION_THEORY,-0.021356743451423882,-0.0012018713682974667,0.021356743451423882,0
Profile_Local_Maxima_Count,AUCTION_THEORY,signed_delta_change_1s,FLOW_BURST_QUALITY,-0.021348533354260568,0.04561093297530026,0.021348533354260568,0
BuySellRatio,OTHER_CAUSAL_CONTEXT,price_impact_per_100_contracts,EFFORT_VS_RESULT,0.021346805362675192,-0.04715727701819822,0.021346805362675192,0
ContractsPerSecond,FLOW_BURST_QUALITY,Acceleration1s,PERSISTENCE_EXHAUSTION,-0.02133556193549473,-0.01813133948169143,0.02133556193549473,0
Dist_VWAP_Ticks,AUCTION_THEORY,Signed_Previous_Delta_Share_AtEntry,FLOW_BURST_QUALITY,0.021331468378063868,-0.03868064495696545,0.021331468378063868,0
Signed_Previous_Delta_Share_AtEntry,FLOW_BURST_QUALITY,mean_trade_size,FLOW_BURST_QUALITY,0.021138526878699535,0.10955839492176307,0.021138526878699535,0
Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,profile_confluence_4t,AUCTION_THEORY,-0.021090881522287736,-0.024587390678396878,0.021090881522287736,0
PeakPositiveDelta,FLOW_BURST_QUALITY,BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,-0.021090360956074687,0.20864211939146116,0.021090360956074687,0
Dist_VWAP_Ticks,AUCTION_THEORY,Profile_Concentration,AUCTION_THEORY,0.021088231516760134,0.04821114321694271,0.021088231516760134,0
Delta2s,FLOW_BURST_QUALITY,flow_price_alignment,OTHER_CAUSAL_CONTEXT,0.02103288263126942,0.02598704851929773,0.02103288263126942,0
Profile_Normalized_Entropy,AUCTION_THEORY,PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,-0.020999646398467457,-0.05795170204068471,0.020999646398467457,0
PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,mean_trade_size,FLOW_BURST_QUALITY,-0.020863081240170857,0.009049416952976203,0.020863081240170857,0
TradesPerSecond,TIME_REGIME,Dist_OR_High_Ticks,AUCTION_THEORY,0.020836079997794528,0.01857384504762978,0.020836079997794528,0
PeakPositiveDelta,FLOW_BURST_QUALITY,profile_confluence_4t,AUCTION_THEORY,0.02080982724169578,0.003024487921149208,0.02080982724169578,0
Profile_Concentration,AUCTION_THEORY,signed_delta_change_1s,FLOW_BURST_QUALITY,0.020802829130811135,-0.045418911534430395,0.020802829130811135,0
Acceleration1s,PERSISTENCE_EXHAUSTION,Directional_OR_Extension_Ticks_AtEntry,AUCTION_THEORY,0.020753127055240336,-0.09972136890302172,0.020753127055240336,0
Signed_Delta_Share_AtEntry,FLOW_BURST_QUALITY,execution_side_sign,OTHER_CAUSAL_CONTEXT,0.02074992217068953,0.015172720858617397,0.02074992217068953,0
Dist_VWAP_Ticks,AUCTION_THEORY,Body_AtEntry,OTHER_CAUSAL_CONTEXT,-0.020723652794361273,-0.012513482015377896,0.020723652794361273,0
Acceleration3s,PERSISTENCE_EXHAUSTION,PreBurst_Price_Per_Delta_3s,EFFORT_VS_RESULT,-0.020720504802576284,-0.023165534472147614,0.020720504802576284,0
Acceleration1s,PERSISTENCE_EXHAUSTION,delta_persistence_3_5,PERSISTENCE_EXHAUSTION,0.020712389013168603,-0.06802611374206369,0.020712389013168603,0
PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,delta_persistence_1_3,PERSISTENCE_EXHAUSTION,-0.02069736253179433,-0.10346671886525512,0.02069736253179433,0
signed_delta_change_1s,FLOW_BURST_QUALITY,signed_velocity_3s,PERSISTENCE_EXHAUSTION,-0.020660198774186102,0.07986400810569419,0.020660198774186102,0
Dist_OR_High_Ticks,AUCTION_THEORY,price_impact_per_100_contracts,EFFORT_VS_RESULT,0.02062035849722392,-0.14207856657494414,0.02062035849722392,0
PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,Delta_AtEntry,FLOW_BURST_QUALITY,-0.02061949295994707,0.03874797692011566,0.02061949295994707,0
PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,acceleration_velocity_ratio,PERSISTENCE_EXHAUSTION,0.020585769656351297,0.09448402510302568,0.020585769656351297,0
BuySellRatio,OTHER_CAUSAL_CONTEXT,profile_confluence_4t,AUCTION_THEORY,0.020454771566303476,-0.010864472726853354,0.020454771566303476,0
PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,-0.020453342695997415,0.019977280168992962,0.020453342695997415,0
Dist_OR_High_Ticks,AUCTION_THEORY,profile_confluence_4t,AUCTION_THEORY,0.020431033242856327,0.04754366496639101,0.020431033242856327,0
Seconds_From_Open_AtEntry,TIME_REGIME,signed_delta_change_1s,FLOW_BURST_QUALITY,0.020291213966964265,0.05475598551629012,0.020291213966964265,0
Delta1s,FLOW_BURST_QUALITY,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,-0.020253059721821225,-0.01242851338470578,0.020253059721821225,0
TradesPerSecond,TIME_REGIME,Previous_Delta_AtEntry,FLOW_BURST_QUALITY,0.020212885524957272,0.02937508202599425,0.020212885524957272,0
Profile_Local_Maxima_Count,AUCTION_THEORY,flow_price_alignment,OTHER_CAUSAL_CONTEXT,0.02018686000015699,0.063577021240578,0.02018686000015699,0
Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,0.01999152626337489,0.020737700740500777,0.01999152626337489,0
Signed_Delta_Share_AtEntry,FLOW_BURST_QUALITY,PreEntry_Volume_Climax_Ratio_AtEntry,FLOW_BURST_QUALITY,-0.019976356557070564,-0.039247026189388676,0.019976356557070564,0
Dist_POC_Ticks,AUCTION_THEORY,delta_persistence_1_3,PERSISTENCE_EXHAUSTION,0.019890559238260764,0.006543397583222823,0.019890559238260764,0
Profile_Std_Ticks,AUCTION_THEORY,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,-0.019862021137868897,-0.10437426481922,0.019862021137868897,0
PreBurst_Reclaim_Count_10s,ACCEPTANCE_RECLAIM,Signed_Previous_Delta_Share_AtEntry,FLOW_BURST_QUALITY,-0.019835973212068328,-0.014072947897303505,0.019835973212068328,0
Previous_Delta_AtEntry,FLOW_BURST_QUALITY,liquidity_absorption_score,OTHER_CAUSAL_CONTEXT,-0.019820876895008225,-0.025016889426913103,0.019820876895008225,0
acceleration_velocity_ratio,PERSISTENCE_EXHAUSTION,directional_vwap_distance,AUCTION_THEORY,0.019819584097691974,0.22368849604954014,0.019819584097691974,0
Prior_Closed_ATR3_Ticks_AtEntry,AUCTION_THEORY,velocity_consistency,PERSISTENCE_EXHAUSTION,-0.01980510304239276,0.020746403201082415,0.01980510304239276,0
PreBurst_Reclaim_Count_10s,ACCEPTANCE_RECLAIM,signed_velocity_1s,PERSISTENCE_EXHAUSTION,0.019780580561298278,-0.02189221107853926,0.019780580561298278,0
PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_RECLAIM,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,-0.01972839985852826,0.032460962144532673,0.01972839985852826,0
directional_vwap_distance,AUCTION_THEORY,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,0.01971462934303715,-0.01984950622199769,0.01971462934303715,0
Profile_Skewness,AUCTION_THEORY,Previous_Volume_AtEntry,FLOW_BURST_QUALITY,-0.01965197531142796,0.0035415489873954435,0.01965197531142796,0
TradesPerSecond,TIME_REGIME,Velocity3s,PERSISTENCE_EXHAUSTION,-0.01960404941082152,0.027476209384627047,0.01960404941082152,0
OR_WidthTicks,AUCTION_THEORY,velocity_consistency,PERSISTENCE_EXHAUSTION,-0.019562890979674244,-0.009415293881826972,0.019562890979674244,0
range,OTHER_CAUSAL_CONTEXT,velocity_consistency,PERSISTENCE_EXHAUSTION,-0.019562890979674244,-0.009415293881826983,0.019562890979674244,0
DeltaChangeZScore,FLOW_BURST_QUALITY,vwap_poc_spread_ticks,AUCTION_THEORY,0.0194999785949741,0.013967253743383774,0.0194999785949741,0
DeltaChange1s,FLOW_BURST_QUALITY,BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,-0.019411552024759353,0.044442985784273276,0.019411552024759353,0
Prior_Closed_ATR5_Ticks_AtEntry,AUCTION_THEORY,acceleration_velocity_ratio,PERSISTENCE_EXHAUSTION,0.01936054385118014,-0.0321052558590576,0.01936054385118014,0
Profile_Local_Maxima_Count,AUCTION_THEORY,month_index,TIME_REGIME,0.01929728341581505,-0.06687739806584832,0.01929728341581505,0
Profile_Position_Percentile,AUCTION_THEORY,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,0.01929693241218103,0.10036142453098124,0.01929693241218103,0
PeakNegativeDelta,FLOW_BURST_QUALITY,Volume_AtEntry,FLOW_BURST_QUALITY,-0.019234783307855892,0.0054530679891806886,0.019234783307855892,0
Directional_VWAP_Distance_Ticks_AtEntry,AUCTION_THEORY,PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,-0.019234701081900847,-0.00760759579024717,0.019234701081900847,0
Acceleration1s,PERSISTENCE_EXHAUSTION,velocity_consistency,PERSISTENCE_EXHAUSTION,0.019233968544252134,-0.005012518143815628,0.019233968544252134,0
Acceleration1s,PERSISTENCE_EXHAUSTION,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,0.019225298686810836,-0.04981398463450527,0.019225298686810836,0
Previous_Delta_AtEntry,FLOW_BURST_QUALITY,signed_velocity_3s,PERSISTENCE_EXHAUSTION,-0.01921849668268204,0.0696896240871877,0.01921849668268204,0
Dist_OR_High_Ticks,AUCTION_THEORY,distance_nearest_or_edge_ticks,AUCTION_THEORY,0.01921712859359082,-0.1939754649718042,0.01921712859359082,0
Dist_OR_High_Ticks,AUCTION_THEORY,Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,0.01921712859359082,-0.19397546497180418,0.01921712859359082,0
PreBurst_Reclaim_Count_10s,ACCEPTANCE_RECLAIM,PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,-0.019163420156337624,-0.05114370063987428,0.019163420156337624,0
Profile_Excess_Kurtosis,AUCTION_THEORY,directional_vwap_distance,AUCTION_THEORY,0.019148936170212766,0.23429233752421483,0.019148936170212766,0
Delta5s,FLOW_BURST_QUALITY,PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,-0.019042306182712174,0.0161132486354798,0.019042306182712174,0
Delta10s,FLOW_BURST_QUALITY,directional_vwap_distance,AUCTION_THEORY,0.018992984392581815,0.08683237787497963,0.018992984392581815,0
Velocity5s,PERSISTENCE_EXHAUSTION,mean_trade_size,FLOW_BURST_QUALITY,-0.018955160210108287,-0.0029418347455861305,0.018955160210108287,0
Delta_Change_AtEntry,FLOW_BURST_QUALITY,price_impact_per_100_contracts,EFFORT_VS_RESULT,-0.01894292935361538,-0.08485353688027475,0.01894292935361538,0
Acceleration3s,PERSISTENCE_EXHAUSTION,signed_delta_1s,FLOW_BURST_QUALITY,-0.018861710128777336,0.06573061830928587,0.018861710128777336,0
PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,PreEntry_Volume_Climax_Ratio_AtEntry,FLOW_BURST_QUALITY,-0.018848651142946322,-0.016447097612762186,0.018848651142946322,0
Delta1s,FLOW_BURST_QUALITY,directional_vwap_distance,AUCTION_THEORY,0.01883926900420105,0.08606330579039996,0.01883926900420105,0
Dist_VAL_Ticks,AUCTION_THEORY,Dist_LVN_Ticks,AUCTION_THEORY,-0.018763927214367898,0.022047954925426258,0.018763927214367898,0
Velocity5s,PERSISTENCE_EXHAUSTION,profile_confluence_4t,AUCTION_THEORY,-0.018747014919358096,-0.012064988973565227,0.018747014919358096,0
Delta5s,FLOW_BURST_QUALITY,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,-0.018734228280380922,-0.03203894916961633,0.018734228280380922,0
Dist_POC_Ticks,AUCTION_THEORY,PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,-0.018690108915754792,-0.01052737581260169,0.018690108915754792,0
Velocity3s,PERSISTENCE_EXHAUSTION,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,0.01867435475282737,0.03386967368763331,0.01867435475282737,0
DeltaChange1s,FLOW_BURST_QUALITY,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,-0.018639864464137693,-0.02232242023727741,0.018639864464137693,0
price_impact_per_100_contracts,EFFORT_VS_RESULT,or_position_fraction,AUCTION_THEORY,0.018627277868032158,-0.06149226436834516,0.018627277868032158,0
Velocity5s,PERSISTENCE_EXHAUSTION,signed_velocity_decay_1_5,PERSISTENCE_EXHAUSTION,0.01860797812630452,-0.02552789304976952,0.01860797812630452,0
Nearest_OR_Edge_Retest_Count_AtEntry,ACCEPTANCE_RECLAIM,directional_poc_distance,AUCTION_THEORY,0.018607563944197995,0.029964834566565016,0.018607563944197995,0
Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,signed_delta_change_1s,FLOW_BURST_QUALITY,0.018468888692476784,0.09828069153474366,0.018468888692476784,0
PeakNegativeDelta,FLOW_BURST_QUALITY,Previous_Volume_AtEntry,FLOW_BURST_QUALITY,0.018448051770222386,-0.021399682019680226,0.018448051770222386,0
Previous_Volume_AtEntry,FLOW_BURST_QUALITY,delta_persistence_3_5,PERSISTENCE_EXHAUSTION,0.018442826916760253,0.08309102344409229,0.018442826916760253,0
BuySellRatio,OTHER_CAUSAL_CONTEXT,PreBurst_Local_Entropy_10s,TEMPORAL_SEQUENCE,-0.018413199410498862,0.02652991218745177,0.018413199410498862,0
Dist_LVN_Ticks,AUCTION_THEORY,Body_AtEntry,OTHER_CAUSAL_CONTEXT,0.018337206060618404,-0.00328129479689411,0.018337206060618404,0
Delta3s,FLOW_BURST_QUALITY,signed_velocity_3s,PERSISTENCE_EXHAUSTION,0.018326739789822213,0.025295901046068867,0.018326739789822213,0
CumulativeDeltaWindow,FLOW_BURST_QUALITY,signed_velocity_3s,PERSISTENCE_EXHAUSTION,0.018326739789822213,0.025295901046068867,0.018326739789822213,0
ContractsPerSecond,FLOW_BURST_QUALITY,PreBurst_Local_Entropy_10s,TEMPORAL_SEQUENCE,-0.01831418787414786,0.0323751219485962,0.01831418787414786,0
Dist_HVN_Ticks,AUCTION_THEORY,PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,0.01829690976956238,-0.007456210793852422,0.01829690976956238,0
Directional_VWAP_Distance_Ticks_AtEntry,AUCTION_THEORY,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,0.018280166021920508,0.0640529032277288,0.018280166021920508,0
Velocity5s,PERSISTENCE_EXHAUSTION,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,0.01827317949550121,0.05523715400744007,0.01827317949550121,0
Previous_Volume_AtEntry,FLOW_BURST_QUALITY,signed_delta_1s,FLOW_BURST_QUALITY,-0.018244268851314447,-0.015911126640193222,0.018244268851314447,0
PeakNegativeDelta,FLOW_BURST_QUALITY,vwap_poc_spread_ticks,AUCTION_THEORY,-0.01821789991791425,-0.017019544903335574,0.01821789991791425,0
directional_vwap_distance,AUCTION_THEORY,weekday_index,TIME_REGIME,0.018173496394856548,0.003027416062030802,0.018173496394856548,0
Acceleration1s,PERSISTENCE_EXHAUSTION,PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,-0.018158620959904552,0.013979604155775531,0.018158620959904552,0
TradesPerSecond,TIME_REGIME,distance_nearest_profile_reference_ticks,AUCTION_THEORY,-0.018144327142760663,0.05192063344976778,0.018144327142760663,0
Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,0.018126229997038775,0.05194341889497236,0.018126229997038775,0
Sell_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,-0.018118942918052182,0.0027064589275819814,0.018118942918052182,0
signed_velocity_1s,PERSISTENCE_EXHAUSTION,weekday_index,TIME_REGIME,-0.01805451000365258,-0.031477218919719024,0.01805451000365258,0
Profile_Std_Ticks,AUCTION_THEORY,signed_delta_1s,FLOW_BURST_QUALITY,-0.018052655272594937,0.07723091429595923,0.018052655272594937,0
Velocity5s,PERSISTENCE_EXHAUSTION,liquidity_absorption_score,OTHER_CAUSAL_CONTEXT,0.017997347538592036,-0.04668262699059632,0.017997347538592036,0
